180,127,127,	0.79117,0.48779,-0.36893,	3,	23,38,37
181,127,127,	0.77792,-0.51308,-0.36275,	3,	24,23,6
182,127,127,	0.79117,0.48779,-0.36893,	3,	24,38,23
183,127,127,	0.86964,0.48779,-0.07608,	3,	25,38,24
184,127,127,	0.84321,0.48779,0.22594,	3,	25,40,39
185,127,127,	0.82910,-0.51308,0.22216,	3,	26,25,8
186,127,127,	0.84321,0.48779,0.22594,	3,	26,40,25
187,127,127,	0.71509,0.48779,0.50071,	3,	27,40,26
188,127,127,	0.50071,0.48779,0.71509,	3,	27,42,41
189,127,127,	0.49233,-0.51307,0.70311,	3,	28,27,10
190,127,127,	0.50071,0.48779,0.71509,	3,	28,42,27
191,127,127,	0.22594,0.48779,0.84321,	3,	29,42,28
192,127,127,	-0.07608,0.48779,0.86964,	3,	29,44,43
193,127,127,	-0.07481,-0.51308,0.85508,	3,	30,29,12
194,127,127,	-0.07608,0.48779,0.86964,	3,	30,44,29
195,127,127,	-0.36893,0.48779,0.79117,	3,	31,44,30
196,127,127,	-0.61728,0.48779,0.61728,	3,	31,45,120
197,127,127,	-0.71509,0.48779,-0.50071,	3,	32,119,18
198,127,127,	-0.50071,0.48779,-0.71509,	3,	33,32,19
199,127,127,	0.00000,1.00000,0.00000,	3,	33,123,32
200,127,127,	0.00000,1.00000,-0.00000,	3,	34,36,33
201,127,127,	0.07608,0.48779,-0.86964,	3,	35,34,21
202,127,127,	0.00000,1.00000,-0.00000,	3,	35,36,34
203,127,127,	0.00000,1.00000,0.00000,	3,	36,122,33
204,127,127,	0.61728,0.48779,-0.61728,	3,	37,36,23
205,127,127,	0.00000,1.00000,-0.00000,	3,	37,42,122
206,127,127,	0.00000,1.00000,0.00000,	3,	37,122,36
207,127,127,	0.00000,1.00000,-0.00000,	3,	38,39,37
208,127,127,	0.86964,0.48779,-0.07608,	3,	39,38,25
209,127,127,	-0.00000,1.00000,0.00000,	3,	40,37,39
210,127,127,	0.00000,1.00000,0.00000,	3,	40,42,37
211,127,127,	0.71509,0.48779,0.50071,	3,	41,40,27
212,127,127,	0.00000,1.00000,0.00000,	3,	41,42,40
213,127,127,	-0.00000,1.00000,-0.00000,	3,	42,120,122
214,127,127,	0.22594,0.48779,0.84321,	3,	43,42,29
215,127,127,	-0.00000,1.00000,0.00000,	3,	43,120,42
216,127,127,	-0.00000,1.00000,0.00000,	3,	44,120,43
217,127,127,	-0.79117,0.48779,0.36893,	3,	45,117,121
218,127,127,	-0.00000,1.00000,0.00000,	3,	45,121,120
219,127,127,	-0.56540,-0.16827,-0.80747,	3,	46,102,103
220,127,127,	0.00000,-1.00000,0.00000,	3,	46,112,101
221,127,127,	-0.80747,-0.16827,-0.56540,	3,	46,115,114
222,127,127,	0.00000,-1.00000,-0.00000,	3,	47,49,48
223,127,127,	0.08591,-0.16827,-0.98199,	3,	47,58,104
224,127,127,	-0.25513,-0.16827,-0.95215,	3,	47,102,101
225,127,127,	0.08591,-0.16827,-0.98199,	3,	48,58,47
226,127,127,	0.00000,-1.00000,-0.00000,	3,	49,53,50
227,127,127,	0.41659,-0.16827,-0.89338,	3,	49,58,48
228,127,127,	0.69702,-0.16827,-0.69702,	3,	49,60,59
229,127,127,	-0.00000,-1.00000,0.00000,	3,	49,101,53
230,127,127,	0.00000,-1.00000,-0.00000,	3,	50,52,51
231,127,127,	0.69702,-0.16827,-0.69702,	3,	50,60,49
232,127,127,	0.89338,-0.16827,-0.41659,	3,	51,60,50
233,127,127,	0.98199,-0.16827,-0.08591,	3,	51,62,61
234,127,127,	-0.00000,-1.00000,0.00000,	3,	52,50,53
235,127,127,	0.98199,-0.16827,-0.08591,	3,	52,62,51
236,127,127,	0.00000,-1.00000,0.00000,	3,	53,56,54
237,127,127,	0.95215,-0.16827,0.25513,	3,	53,62,52
238,127,127,	0.80747,-0.16827,0.56540,	3,	53,64,63
239,127,127,	0.00000,-1.00000,0.00000,	3,	54,56,55
240,127,127,	0.80747,-0.16827,0.56540,	3,	54,64,53
241,127,127,	0.56540,-0.16827,0.80747,	3,	55,64,54
242,127,127,	0.25513,-0.16827,0.95215,	3,	55,66,65
243,127,127,	-0.00000,-1.00000,-0.00000,	3,	56,53,57
244,127,127,	0.25513,-0.16827,0.95215,	3,	56,66,55
245,127,127,	-0.00000,-1.00000,-0.00000,	3,	57,53,101
246,127,127,	-0.08591,-0.16827,0.98199,	3,	57,66,56
247,127,127,	-0.00000,-1.00000,-0.00000,	3,	57,101,112
248,127,127,	-0.41659,-0.16827,0.89338,	3,	57,107,105
249,127,127,	-0.00000,-1.00000,0.00000,	3,	57,110,106
250,127,127,	0.00000,1.00000,-0.00000,	3,	58,60,104
251,127,127,	0.41659,-0.16827,-0.89338,	3,	59,58,49
252,127,127,	0.00000,1.00000,-0.00000,	3,	59,60,58
253,127,127,	0.89338,-0.16827,-0.41659,	3,	61,60,51
254,127,127,	0.00000,1.00000,-0.00000,	3,	61,62,60
255,127,127,	0.00000,1.00000,-0.00000,	3,	62,64,102
0,127,127,	-0.00000,1.00000,0.00000,	3,	62,102,60
1,127,127,	0.95215,-0.16827,0.25513,	3,	63,62,53
2,127,127,	0.00000,1.00000,0.00000,	3,	63,64,62
3,127,127,	0.00000,1.00000,-0.00000,	3,	64,66,102
4,127,127,	0.56540,-0.16827,0.80747,	3,	65,64,55
5,127,127,	0.00000,1.00000,0.00000,	3,	65,66,64
6,127,127,	0.00000,-1.00000,-0.00000,	3,	67,70,68
7,127,127,	-0.38236,-0.04116,-0.92310,	3,	67,76,75
8,127,127,	-0.92310,-0.04116,-0.38236,	3,	67,82,74
9,127,127,	0.00000,-1.00000,-0.00000,	3,	68,70,69
10,127,127,	-0.38236,-0.04116,-0.92310,	3,	68,76,67
11,127,127,	0.38236,-0.04116,-0.92310,	3,	69,76,68
12,127,127,	0.92310,-0.04116,-0.38236,	3,	69,78,77
13,127,127,	0.00000,-1.00000,0.00000,	3,	70,72,71
14,127,127,	0.92310,-0.04116,-0.38236,	3,	70,78,69
15,127,127,	0.92310,-0.04116,0.38236,	3,	71,78,70
16,127,127,	0.38236,-0.04116,0.92310,	3,	71,80,79
17,127,127,	-0.00000,-1.00000,-0.00000,	3,	72,70,74
18,127,127,	-0.00000,-1.00000,0.00000,	3,	72,74,73
19,127,127,	0.38236,-0.04116,0.92310,	3,	72,80,71
20,127,127,	-0.38236,-0.04116,0.92310,	3,	73,80,72
21,127,127,	-0.92310,-0.04116,0.38236,	3,	73,82,81
22,127,127,	0.00000,-1.00000,-0.00000,	3,	74,70,67
23,127,127,	-0.92310,-0.04116,0.38236,	3,	74,82,73
24,127,127,	0.00000,1.00000,-0.00000,	3,	75,81,82
25,127,127,	-0.92310,-0.04116,-0.38236,	3,	75,82,67
26,127,127,	-0.00000,1.00000,-0.00000,	3,	76,78,81
27,127,127,	0.00000,1.00000,0.00000,	3,	76,81,75
28,127,127,	0.38236,-0.04116,-0.92310,	3,	77,76,69
29,127,127,	0.00000,1.00000,-0.00000,	3,	77,78,76
30,127,127,	0.92310,-0.04116,0.38236,	3,	79,78,71
31,127,127,	0.00000,1.00000,0.00000,	3,	79,81,78
32,127,127,	-0.00000,1.00000,0.00000,	3,	80,81,79
33,127,127,	-0.38236,-0.04116,0.92310,	3,	81,80,73
34,127,127,	-0.25848,-0.05148,-0.96464,	3,	83,89,88
35,127,127,	-0.96465,-0.05148,-0.25848,	3,	84,89,83
36,127,127,	-0.70617,-0.05148,0.70617,	3,	85,89,84
37,127,127,	0.25848,-0.05148,0.96465,	3,	86,89,85
38,127,127,	0.96464,-0.05148,0.25848,	3,	87,89,86
39,127,127,	0.70617,-0.05148,-0.70617,	3,	88,89,87
40,127,127,	0.00004,-1.00000,-0.00001,	3,	90,92,91
41,127,127,	-0.96592,-0.00389,0.25881,	3,	90,93,92
42,127,127,	0.25882,-0.00389,-0.96592,	3,	90,94,93
43,127,127,	0.25881,-0.00389,-0.96592,	3,	91,94,90
44,127,127,	-0.96592,-0.00389,0.25882,	3,	92,93,95
45,127,127,	0.70710,-0.00389,0.70710,	3,	92,94,91
46,127,127,	-0.96591,0.00482,0.25882,	3,	93,96,95
47,127,127,	0.25882,0.00482,-0.96591,	3,	94,96,93
48,127,127,	0.70710,-0.00389,0.70710,	3,	95,94,92
49,127,127,	0.70710,0.00482,0.70710,	3,	95,96,94
50,127,127,	0.00000,-1.00000,-0.00000,	3,	97,99,98
51,127,127,	-0.96590,0.00743,0.25881,	3,	97,100,99
52,127,127,	0.25881,0.00743,-0.96590,	3,	98,100,97
53,127,127,	0.70709,0.00743,0.70709,	3,	99,100,98
54,127,127,	0.00000,-1.00000,-0.00000,	3,	101,49,47
55,127,127,	-0.56540,-0.16827,-0.80747,	3,	101,102,46
56,127,127,	0.00000,1.00000,-0.00000,	3,	102,66,113
57,127,127,	0.00000,1.00000,0.00000,	3,	102,115,103
58,127,127,	-0.80747,-0.16827,-0.56540,	3,	103,115,46
59,127,127,	0.00000,1.00000,-0.00000,	3,	104,60,102
60,127,127,	-0.25513,-0.16827,-0.95215,	3,	104,102,47
61,127,127,	-0.08591,-0.16827,0.98199,	3,	105,66,57
62,127,127,	-0.00000,1.00000,0.00000,	3,	105,107,66
63,127,127,	-0.41659,-0.16827,0.89339,	3,	106,107,57
64,127,127,	-0.69702,-0.16827,0.69702,	3,	106,108,107
65,127,127,	-0.00000,-1.00000,0.00000,	3,	106,110,108
66,127,127,	-0.69702,-0.16827,0.69702,	3,	107,108,109
67,127,127,	-0.89338,-0.16827,0.41659,	3,	108,111,109
68,127,127,	0.00000,1.00000,-0.00000,	3,	109,66,107
69,127,127,	0.00000,-1.00000,-0.00000,	3,	110,57,112
70,127,127,	-0.89339,-0.16827,0.41659,	3,	110,111,108
71,127,127,	-0.98199,-0.16827,0.08591,	3,	110,112,111
72,127,127,	0.00000,1.00000,-0.00000,	3,	111,66,109
73,127,127,	-0.98199,-0.16827,0.08591,	3,	111,112,113
74,127,127,	-0.95215,-0.16827,-0.25513,	3,	112,115,113
75,127,127,	0.00000,1.00000,-0.00000,	3,	113,66,111
76,127,127,	0.00000,-1.00000,0.00000,	3,	114,112,46
77,127,127,	-0.95215,-0.16827,-0.25513,	3,	114,115,112
78,127,127,	-0.00000,1.00000,-0.00000,	3,	115,102,113
79,127,127,	-0.60694,-0.51308,0.60694,	3,	116,31,14
80,127,127,	-0.61728,0.48779,0.61728,	3,	116,45,31
81,127,127,	-0.79117,0.48779,0.36893,	3,	116,117,45
82,127,127,	-0.86964,0.48779,0.07608,	3,	117,122,121
83,127,127,	-0.85508,-0.51308,0.07481,	3,	118,117,16
84,127,127,	-0.86964,0.48779,0.07608,	3,	118,122,117
85,127,127,	-0.84321,0.48779,-0.22594,	3,	119,122,118
86,127,127,	-0.36893,0.48779,0.79117,	3,	120,44,31
87,127,127,	0.00000,1.00000,-0.00000,	3,	122,120,121
88,127,127,	-0.00000,1.00000,-0.00000,	3,	123,33,122
89,127,127,	-0.71509,0.48779,-0.50071,	3,	123,119,32
90,127,127,	-0.84322,0.48779,-0.22594,	3,	123,122,119
91,127,127,	0.70860,0.04162,-0.70438,	3,	124,126,125
92,127,127,	0.72870,0.00946,-0.68477,	3,	125,126,127
93,127,127,	-0.67645,-0.29125,-0.67645,	3,	125,149,147
94,127,127,	0.72798,0.01281,-0.68548,	3,	126,129,127
95,127,127,	-0.67645,-0.29124,-0.67645,	3,	127,149,125
96,127,127,	0.71535,-0.02201,-0.69842,	3,	128,129,126
97,127,127,	0.71216,-0.00526,-0.70200,	3,	128,130,129
98,127,127,	0.70711,0.00000,-0.70711,	3,	129,130,131
99,127,127,	-0.65046,-0.39218,-0.65046,	3,	129,149,127
100,127,127,	-0.56835,-0.59495,-0.56834,	3,	129,153,151
101,127,127,	0.70711,0.00000,-0.70711,	3,	130,133,131
102,127,127,	0.46980,0.74738,0.46980,	3,	130,154,132
103,127,127,	-0.56835,-0.59495,-0.56835,	3,	131,153,129
104,127,127,	0.70711,-0.00000,-0.70711,	3,	132,133,130
105,127,127,	0.70711,0.00000,-0.70711,	3,	132,134,133
106,127,127,	0.39197,0.83229,0.39197,	3,	132,154,134
107,127,127,	0.70711,-0.00000,-0.70711,	3,	133,134,135
108,127,127,	-0.47840,-0.73638,-0.47840,	3,	133,153,131
109,127,127,	-0.39062,-0.83357,-0.39062,	3,	133,157,155
110,127,127,	0.70711,-0.00000,-0.70711,	3,	134,137,135
111,127,127,	0.39197,0.83229,0.39197,	3,	134,154,156
112,127,127,	0.31871,0.89267,0.31871,	3,	134,158,136
113,127,127,	-0.39062,-0.83357,-0.39062,	3,	135,157,133
114,127,127,	0.70711,0.00000,-0.70711,	3,	136,137,134
115,127,127,	0.70711,0.00000,-0.70711,	3,	136,138,137
116,127,127,	0.21131,0.95430,0.21131,	3,	136,158,138
117,127,127,	0.70711,0.00000,-0.70711,	3,	137,138,139
118,127,127,	-0.30629,-0.90132,-0.30629,	3,	137,157,135
119,127,127,	-0.22406,-0.94847,-0.22406,	3,	137,161,159
120,127,127,	0.70711,0.00000,-0.70711,	3,	138,141,139
121,127,127,	0.21131,0.95430,0.21131,	3,	138,158,160
122,127,127,	0.11927,0.98567,0.11927,	3,	138,162,140
123,127,127,	-0.22406,-0.94847,-0.22406,	3,	139,161,137
124,127,127,	0.70711,0.00000,-0.70711,	3,	140,141,138
125,127,127,	0.70711,0.00000,-0.70711,	3,	140,142,141
126,127,127,	0.02256,0.99949,0.02256,	3,	140,162,142
127,127,127,	0.70711,0.00000,-0.70711,	3,	141,142,143
128,127,127,	-0.14291,-0.97936,-0.14291,	3,	141,161,139
129,127,127,	-0.06316,-0.99600,-0.06316,	3,	141,165,163
130,127,127,	0.71083,-0.00630,-0.70334,	3,	142,145,143
131,127,127,	0.02256,0.99949,0.02256,	3,	142,162,164
132,127,127,	0.00069,1.00000,0.00069,	3,	142,166,144
133,127,127,	-0.06316,-0.99600,-0.06316,	3,	143,165,141
134,127,127,	0.70524,0.01850,-0.70873,	3,	144,145,142
135,127,127,	0.02865,-0.99918,0.02865,	3,	145,165,143
136,127,127,	-0.69770,-0.04246,0.71513,	3,	146,149,148
137,127,127,	-0.68267,0.00913,0.73067,	3,	147,149,146
138,127,127,	-0.71097,0.01671,0.70302,	3,	149,150,148
139,127,127,	-0.69920,0.00301,0.71492,	3,	150,153,152
140,127,127,	-0.65046,-0.39218,-0.65046,	3,	151,149,129
141,127,127,	-0.69800,0.00386,0.71608,	3,	151,150,149
142,127,127,	-0.69853,0.00649,0.71555,	3,	151,153,150
143,127,127,	0.46980,0.74738,0.46980,	3,	152,154,130
144,127,127,	-0.69910,0.00249,0.71502,	3,	153,154,152
145,127,127,	-0.70333,-0.00207,0.71086,	3,	154,157,156
146,127,127,	-0.47840,-0.73638,-0.47840,	3,	155,153,133
147,127,127,	-0.70228,0.00459,0.71188,	3,	155,154,153
148,127,127,	-0.70277,0.00667,0.71139,	3,	155,157,154
149,127,127,	0.31871,0.89267,0.31871,	3,	156,158,134
150,127,127,	-0.70414,0.00061,0.71006,	3,	157,158,156
151,127,127,	-0.70694,-0.00130,0.70727,	3,	158,161,160
152,127,127,	-0.30629,-0.90132,-0.30629,	3,	159,157,137
153,127,127,	-0.70654,0.00045,0.70768,	3,	159,158,157
154,127,127,	-0.70712,0.00192,0.70709,	3,	159,161,158
155,127,127,	0.11927,0.98567,0.11927,	3,	160,162,138
156,127,127,	-0.70885,0.00276,0.70535,	3,	161,162,160
157,127,127,	-0.71126,0.02066,0.70262,	3,	162,165,164
158,127,127,	-0.14291,-0.97936,-0.14291,	3,	163,161,141
159,127,127,	-0.70802,0.00355,0.70618,	3,	163,162,161
160,127,127,	-0.70920,0.00575,0.70498,	3,	163,165,162
161,127,127,	0.00069,1.00000,0.00069,	3,	164,166,142
162,127,127,	-0.71345,0.02447,0.70028,	3,	165,166,164
163,127,127,	0.02865,-0.99918,0.02865,	3,	167,165,145
164,127,127,	-0.71548,0.01969,0.69835,	3,	167,166,165

TEXTURES
grs_living.png	1.0 1.0	0.49609 0.38344	0.47358 0.41558	0.52823 0.36093
grs_living.png	1.0 1.0	0.18252 0.58934	0.24268 0.56228	0.17238 0.56323
grs_living.png	1.0 1.0	0.46817 0.64789	0.41797 0.62077	0.41016 0.64696
grs_living.png	1.0 1.0	0.52823 0.36093	0.47358 0.41558	0.56614 0.35077
grs_living.png	1.0 1.0	0.24810 0.58845	0.24268 0.56228	0.18252 0.58934
grs_living.png	1.0 1.0	0.56614 0.35077	0.64079 0.37078	0.60523 0.35419
grs_living.png	1.0 1.0	0.32268 0.58805	0.24268 0.56228	0.24810 0.58845
grs_living.png	1.0 1.0	0.32268 0.58805	0.40259 0.56199	0.32263 0.56185
grs_living.png	1.0 1.0	0.39726 0.58819	0.40259 0.56199	0.32268 0.58805
grs_living.png	1.0 1.0	0.64079 0.37078	0.56614 0.35077	0.66854 0.39853
grs_living.png	1.0 1.0	0.46284 0.58884	0.40259 0.56199	0.39726 0.58819
grs_living.png	1.0 1.0	0.35308 0.27144	0.40318 0.24413	0.34099 0.24536
grs_living.png	1.0 1.0	0.66854 0.39853	0.56614 0.35077	0.68513 0.43409
grs_living.png	1.0 1.0	0.41109 0.27029	0.40318 0.24413	0.35308 0.27144
grs_living.png	1.0 1.0	0.68513 0.43409	0.56614 0.35077	0.65588 0.54323
grs_living.png	1.0 1.0	0.68513 0.43409	0.67839 0.51108	0.68855 0.47318
grs_living.png	1.0 1.0	0.48225 0.26961	0.40318 0.24413	0.41109 0.27029
grs_living.png	1.0 1.0	0.48225 0.26961	0.56065 0.24325	0.47947 0.24340
grs_living.png	1.0 1.0	0.55798 0.26946	0.56065 0.24325	0.48225 0.26961
grs_living.png	1.0 1.0	0.67839 0.51108	0.68513 0.43409	0.65588 0.54323
grs_living.png	1.0 1.0	0.62914 0.26988	0.56065 0.24325	0.55798 0.26946
grs_living.png	1.0 1.0	0.62914 0.26988	0.69914 0.24469	0.63695 0.24370
grs_living.png	1.0 1.0	0.65588 0.54323	0.56614 0.35077	0.46343 0.45349
